Anodizado
Fecha: 10-Jan-2014 15:43:56
Tension	Corriente
6.000000e+001	6.453250e-005
6.000000e+001	6.446330e-005
6.000000e+001	6.446010e-005
6.000000e+001	6.443030e-005
6.000000e+001	6.441550e-005
6.000000e+001	6.442340e-005
6.000000e+001	6.439720e-005
6.000000e+001	6.437290e-005
6.000000e+001	6.436960e-005
6.000000e+001	6.433360e-005
6.000000e+001	6.437330e-005
6.000000e+001	6.431970e-005
6.000000e+001	6.437320e-005
6.000000e+001	6.430770e-005
6.000000e+001	6.426170e-005
6.000000e+001	6.427830e-005
6.000000e+001	6.425440e-005
6.000000e+001	6.426320e-005
6.000000e+001	6.431950e-005
6.000000e+001	6.427090e-005
6.000000e+001	6.420220e-005
6.000000e+001	6.427800e-005
6.000000e+001	6.425070e-005
6.000000e+001	6.425660e-005
6.000000e+001	6.421780e-005
6.000000e+001	6.420230e-005
6.000000e+001	6.418260e-005
6.000000e+001	6.414430e-005
6.000000e+001	6.411920e-005
6.000000e+001	6.411110e-005
6.000000e+001	6.408790e-005
6.000000e+001	6.406390e-005
6.000000e+001	6.415560e-005
6.000000e+001	6.412090e-005
6.000000e+001	6.406450e-005
6.000000e+001	6.405630e-005
6.000000e+001	6.401630e-005
6.000000e+001	6.397800e-005
6.000000e+001	6.397160e-005
6.000000e+001	6.398790e-005
6.000000e+001	6.395500e-005
6.000000e+001	6.406030e-005
6.000000e+001	6.406690e-005
6.000000e+001	6.405250e-005
6.000000e+001	6.404530e-005
6.000000e+001	6.464570e-005
6.000000e+001	6.416420e-005
6.000000e+001	6.408830e-005
6.000000e+001	6.403400e-005
6.000000e+001	6.400410e-005
6.000000e+001	6.395990e-005
6.000000e+001	6.397330e-005
6.000000e+001	6.391360e-005
6.000000e+001	6.390980e-005
6.000000e+001	6.391380e-005
6.000000e+001	6.386150e-005
6.000000e+001	6.383160e-005
6.000000e+001	6.381430e-005
6.000000e+001	6.380410e-005
6.000000e+001	6.380490e-005
6.000000e+001	6.381070e-005
6.000000e+001	6.387440e-005
6.000000e+001	6.384200e-005
6.000000e+001	6.382780e-005
6.000000e+001	6.384460e-005
6.000000e+001	6.381440e-005
6.000000e+001	6.380240e-005
6.000000e+001	6.377110e-005
6.000000e+001	6.385170e-005
6.000000e+001	6.387530e-005
6.000000e+001	6.392020e-005
6.000000e+001	6.387530e-005
6.000000e+001	6.387170e-005
6.000000e+001	6.386180e-005
6.000000e+001	6.383340e-005
6.000000e+001	6.383350e-005
6.000000e+001	6.381850e-005
6.000000e+001	6.382340e-005
6.000000e+001	6.382910e-005
6.000000e+001	6.386590e-005
6.000000e+001	6.383020e-005
6.000000e+001	6.383400e-005
6.000000e+001	6.385650e-005
6.000000e+001	6.383880e-005
6.000000e+001	6.383050e-005
6.000000e+001	6.386330e-005
6.000000e+001	6.401430e-005
6.000000e+001	6.390500e-005
6.000000e+001	6.384960e-005
6.000000e+001	6.382890e-005
6.000000e+001	6.383670e-005
6.000000e+001	6.387230e-005
6.000000e+001	6.388720e-005
6.000000e+001	6.388070e-005
